	DRS000419	DRS000420	DRS000668	DRS001349	DRS002153	DRS002154	DRS002155	DRS002156	DRS002157	DRS002158	DRS002159	DRS002160	DRS002161	DRS002162	DRS002163
LOC_Os01g01840	1.27719	232.44875	80.841669	6.43081	0	0.282697	12.89527	43.2774	0	0	56.17187	25.22257	0	0	9.37097
LOC_Os01g01870	74.67221	216.6277	405.41719	120.3099	27.10225	34.81057	73.0768	86.9207	19.43013	38.51232	107.3596	81.5649	30.24127	27.59496	46.2989
LOC_Os01g01890	46.756085	29.97195	119.704145	1.438492	17.45533	12.81321	8.85007	11.06866	19.38753	17.68154	7.1069	11.06515	24.46356	16.43926	5.82782
LOC_Os01g01910	55.57762	33.119006	177.39648	37.0252	14.04076	38.60843	9.41298	20.31345	12.89548	39.34065	13.11551	25.05185	15.26729	26.51573	11.09783
LOC_Os01g01920	174.69061	212.0779	556.98993	35.9136	38.16189	54.7418	59.2703	81.9432	40.48346	55.3935	57.6666	61.1885	40.22012	52.2317	46.2383
LOC_Os01g01940	0	5.676066	59.168255	3.2485	1.301095	0.293857	2.115679	3.611944	0.696635	0.642961	2.324365	2.489894	0.284219	0.923547	0.893344
LOC_Os01g01960	932.4881	641.3455	1820.9186	174.3596	305.5151	251.1545	234.0456	210.3562	272.6855	215.8612	232.0347	186.7047	288.6768	229.5365	235.7193
LOC_Os01g01970	243.5096	120.6289	496.21395	25.67988	72.7919	83.3105	53.7805	52.7369	92.1785	104.6955	60.7531	70.0728	88.2134	97.16	54.6531
LOC_Os01g02000	37.14669	8.176418	120.675016	1.589786	11.06372	19.50901	3.405697	3.97303	10.41197	18.78854	4.49503	2.35382	13.23413	18.87396	1.81178
LOC_Os01g02010	408.03221	188.0453	650.7514482	0	28.61637	78.5929	54.1081	39.6477	35.48034	87.947	42.9432	37.98773	38.43064	105.7404	42.9998
LOC_Os01g02020	485.7379	238.2046	634.96759	290.904	109.6919	95.3614	57.4887	54.7353	101.2354	102.1447	48.5225	57.0464	112.0405	111.9852	70.2689
LOC_Os01g02040	92.34776	58.78565	226.76463	3.735272	31.39273	33.98222	34.9319	31.96568	29.53916	42.85194	24.62566	34.3886	38.199	51.3907	27.36209
LOC_Os01g02050	4.2749117	6.403192	328.296594	1.16119	1.168409	1.794744	1.955883	2.409027	1.103518	0.730758	2.144134	2.432564	1.900419	2.950521	1.461077
LOC_Os01g02060	10.793259	119.4332	305.731088	1.800202	3.808301	2.891278	49.0937	57.0958	5.069549	3.480314	43.09295	62.9737	3.430532	4.549673	35.50108
LOC_Os01g02080	76.07443	351.7371	428.661818	322.428	19.54362	15.35626	84.0215	81.9446	45.97726	38.96474	132.0293	91.9449	41.57528	17.88982	110.2135
LOC_Os01g02090	814.0492	477.9581	1714.0757	179.8896	223.8806	194.8727	151.3809	162.3906	224.1182	198.7351	152.7679	159.2645	237.3316	205.4991	164.825
LOC_Os01g02100	133.42201	98.40066	349.95743	29.73324	42.0916	34.43659	32.76173	41.3115	40.8854	31.13963	34.24889	32.41261	43.77501	32.09665	36.5132
LOC_Os01g02130	72.76997	18.77642	115.110289	4.214586	12.438553	8.143013	8.98414	2.16486	8.89598	12.27437	28.41831	15.96165	20.87482	23.05229	15.69151
LOC_Os01g02139	754.6446	460.8287	1202.99522	26.25703	183.1962	244.7614	109.8448	175.53	210.0495	377.4339	134.5773	239.6493	226.7762	347.6287	162.8066
LOC_Os01g02150	1427.5534	767.5324	2120.9027	31.96878	239.2242	320.6832	180.4565	222.8698	265.9589	436.0666	235.3844	288.5871	267.4894	420.697	205.4295
LOC_Os01g02160	101.51675	5.05692	333.94489	0	13.417	26.71549	0	2.087784	27.98452	45.41038	1.44101	2.0401	23.6402	52.3278	3.786641
LOC_Os01g02170	38.62193	17.91805	101.608459	8.47717	8.83137	6.85885	3.68148	4.399043	5.68808	7.02218	1.921557	3.118689	6.86865	6.39587	2.957544
LOC_Os01g02180	211.32455	87.42838	563.50549	40.6728	72.456	67.0359	29.6369	42.9905	102.9676	93.0636	40.956	58.3939	109.9003	89.7847	47.7033
LOC_Os01g02200	642.6291	341.8167	1102.6372	133.9059	191.4515	230.936	114.0422	131.3841	255.7032	271.0211	104.3142	129.4233	228.5895	239.7069	136.7496
LOC_Os01g02290	66.80143	22.133077	194.92511	4.68311	34.29211	17.52953	21.00504	4.93487	41.65279	26.47562	26.79338	7.57108	51.95467	38.21917	27.81729
LOC_Os01g02300	27.913713	8.097278	125.018725	1.688906	14.44981	11.89808	19.69513	4.394567	28.68908	26.16643	26.57967	7.12757	31.33361	33.6819	27.55258
LOC_Os01g02310	23.445599	30.75144	99.272059	23.99394	9.4689	14.12409	7.09218	19.33605	4.102385	10.83374	1.033487	1.840405	6.158184	6.462185	0.359961
LOC_Os01g02320	49.849238	30.92832	150.02013	12.48027	22.28041	17.17551	15.20994	12.29033	18.64423	17.70911	9.45772	13.69083	21.46695	18.60028	7.88309
LOC_Os01g02334	155.15485	44.31952	269.262626	3.27666	19.89596	28.9556	10.24634	11.77704	25.49756	26.53727	11.83734	15.41704	33.58011	34.53562	10.43848
LOC_Os01g02350	150.09031	29.24479	180.43252	7.29965	45.23921	49.6844	10.63065	14.65526	36.96146	29.62897	7.73452	9.64341	43.17568	42.37112	9.98038
LOC_Os01g02360	41.959828	18.388977	79.362147	5.33718	14.1004	12.84498	7.77367	8.2237	13.48133	6.04034	4.833665	4.76377	14.51189	13.93177	6.52564
LOC_Os01g02370	0.744866	28.205092	114.425277	5.54069	0.524287	0	7.67919	24.60536	0	0	0	0	0	0	0
LOC_Os01g02390	366.0757	139.78579	319.81771	43.5261	107.8065	55.0205	43.8523	29.91994	69.7107	44.0952	38.1351	43.3509	81.3592	53.3576	37.3385
LOC_Os01g02400	57.87702	113.1484	225.03219	33.0309	22.07645	14.41843	47.8482	36.8619	9.97575	7.92592	17.80118	18.84877	11.54033	9.14726	18.86023
LOC_Os01g02420	18.334178	16.93681	65.304048	0	7.43254	6.22205	4.96877	5.49818	10.18835	7.5815	5.9981	4.98689	5.52022	6.200232	5.2659
LOC_Os01g02430	1.068559	1.961375	9.86011	0	1.451922	0.480174	0.418726	0.43535	0.716276	0.184006	0.346211	0	0.626562	0	0
LOC_Os01g02470	0	13.31889	48.178265	7.00897	5.77076	5.6679	3.83347	6.60299	3.59477	1.23535	2.73979	3.79557	4.39909	2.16918	3.353879
LOC_Os01g02490	13.649617	41.26468	250.690847	13.42783	2.366944	2.588067	25.99496	20.00518	0.943789	1.239339	1.617079	2.109821	0.615608	0	0.773294
LOC_Os01g02500	48.71711	22.86995	184.27218	19.23391	18.1457	15.571012	10.36374	8.64191	2.659464	1.746398	1.879031	5.52404	2.994106	0	4.722673
LOC_Os01g02520	2.890071	1.91241	12.0168014	6.04155	1.530418	1.960626	1.194917	2.028193	0	0	0	0	0	0	0
LOC_Os01g02530	3.6271851	1.9148901	5.627305	0.601385	0.9388931	0.5591988	0.5947239	0.4992669	0	0	0	0	0	0	0
LOC_Os01g02550	4.335209	12.713497	31.22383	0.987645	2.156114	2.188077	5.88442	17.65414	0.151225	0	2.378829	4.57206	0	0	0.895477
LOC_Os01g02560	16.085166	43.98989	122.797389	0.377645	7.32207	3.689886	32.39326	34.815	0	0	3.520183	3.33444	0	0	0.856378
LOC_Os01g02570	0	25.151502	155.206228	0.38597	0.152647	0	10.458571	13.50368	2.847966	2.302652	18.66019	34.7636	2.793402	1.93229	14.31058
LOC_Os01g02580	1.033502	23.78775	79.373169	2.126666	0.200021	0	6.340969	14.73003	1.469649	0.594733	19.73341	29.49104	1.666491	0.351752	6.18499
LOC_Os01g02590	82.708767	43.47993	142.800325	7.80977	22.20962	31.4892	15.14293	19.59511	10.10179	9.34012	13.40513	15.36763	13.75308	11.17507	10.52787
LOC_Os01g02600	42.82447	54.91062	135.002306	0.438126	9.17516	10.95912	12.4301	18.92831	16.60151	17.71511	23.3314	28.81484	20.80249	24.79888	16.38318
LOC_Os01g02690	3.521387	2.93636	21.129553	0	1.487161	1.859339	1.872041	1.725803	0	0	0	0	0	0	0
LOC_Os01g02700	7.20857	94.76047	141.445729	23.47171	0.90727	1.486477	12.2691	26.30401	2.828789	2.096602	18.58969	27.37818	2.996745	2.592444	22.39194
LOC_Os01g02710	45.21071	419.4226	692.267805	52.09669	2.437766	8.55225	32.96947	105.7265	9.500799	6.25921	28.54942	87.2437	4.67779	4.146935	24.72353
LOC_Os01g02720	198.15822	115.3553	611.7982	75.4148	70.7176	69.2747	53.4959	65.8388	88.9082	83.9502	71.108	66.6825	93.6243	72.7183	64.1045
LOC_Os01g02730	23.698992	18.223975	108.938783	5.66893	6.75158	6.011829	5.156454	1.638593	27.45159	27.59607	13.57468	15.54169	28.39776	25.1142	14.73162
LOC_Os01g02740	4.7544586	2.591992	9.3302917	2.126163	0.3657742	0.3892132	0.698735	0.331625	0	0	0	0	0	0	0
LOC_Os01g02750	53.03603	42.85441	127.681303	11.70846	15.01736	9.02182	12.7847	7.20436	10.37205	8.72305	4.658408	2.715813	14.84306	11.17073	6.03012
LOC_Os01g02760	2.40534	23.43331	43.204842	8.39181	1.159066	0.627012	5.055109	9.96341	3.077976	3.369284	4.89153	10.65313	4.001609	4.098254	5.252365
LOC_Os01g02770	18.629468	43.61855	98.178149	5.91227	4.183536	3.304412	13.89458	20.22871	1.045234	1.340544	0.895804	3.125437	1.692634	0.884196	0.963274
LOC_Os01g02780	0.191389	59.58446	223.817958	0.322961	0	0	37.96796	47.8367	0	0	0	0	0	0	0.156729
LOC_Os01g02790	0	18.33049	56.542365	0	0	0	5.245884	7.81134	0	0	0	0.252311	0	0	0
LOC_Os01g02830	4.139116	10.153474	41.806083	0	2.440771	3.822247	4.63376	13.8474	0	0	0	0	0	0	0
LOC_Os01g02840	2.239361	5.334089	23.670432	0.745669	1.045139	0.328008	2.782271	1.721928	0.369545	0.216336	1.13009	5.11941	0.934378	0.930466	0.543671
LOC_Os01g02850	104.8541	63.5914	514.6451	0	0	19.324	0	15.0272	0	0	0	0	0	0	0
LOC_Os01g02860	2.480507	3.82617	46.476759	0.493631	0.2200284	1.066353	2.337441	5.96297	2.456309	2.81265	2.053516	4.111038	3.700722	5.401118	3.417915
LOC_Os01g02870	18.386142	771.5184	729.85886	169.8831	5.39098	6.98046	177.5953	222.9389	2.369253	4.001201	137.3609	145.233	5.448478	6.57086	130.9698
LOC_Os01g02880	2119.6287	431.4245	2275.3032	40.7424	353.8141	440.0829	112.9673	157.1385	405.3187	455.543	105.6349	175.4622	394.4792	505.655	109.3945
LOC_Os01g02884	293.4269	244.2615	751.3232	33.60894	100.583	78.9087	73.7994	83.6247	105.9887	80.9068	95.9367	80.9912	103.5908	84.1402	74.2614
LOC_Os01g02890	66.95024	9.988283	156.93297	0	23.41491	17.04192	4.47999	1.543459	20.42473	15.11714	5.583035	3.111673	19.72034	17.68173	7.19442
LOC_Os01g02900	677.5158	241.64559	545.679195	43.6971	75.561	159.0763	36.64117	55.2398	68.6186	166.2419	56.4851	42.6862	85.9846	182.2256	50.6339
LOC_Os01g02910	84.78372	13.274255	85.739386	2.68592	14.69371	22.75618	6.95913	7.68958	19.83977	26.05281	4.721534	6.75266	18.22268	22.02747	5.80027
LOC_Os01g02920	771.5489	115.23829	541.15586	101.723	136.7058	178.4778	39.6633	42.3188	107.1804	185.0171	38.5538	43.7428	107.8233	180.9476	60.0108
LOC_Os01g02930	239.78571	11.284333	186.180122	1.859248	27.69656	34.15441	1.343918	4.75531	26.73463	28.25914	0.729872	2.528831	22.25901	27.97244	1.403081
LOC_Os01g02940	271.83921	170.9218	831.260702	9.44759	48.0265	100.4974	42.6514	41.5367	53.9048	83.0368	30.93434	20.98747	64.0584	95.5918	36.22738
LOC_Os01g02960	294.7378	148.6009	594.9547	123.208	68.8002	76.0662	63.505	78.469	32.33305	36.623	30.0909	34.04128	48.2928	66.5945	58.2608
LOC_Os01g03020	78.5296	327.2788	498.44688	75.5852	30.63739	24.02852	128.9999	96.7917	37.30068	32.131	133.0233	80.8804	37.16066	19.83057	130.4483
LOC_Os01g03030	301.5165	98.82212	334.25237	10.67576	82.2478	94.3422	42.432	35.4329	46.43362	59.4845	34.6876	42.8286	54.2503	64.7573	35.9247
LOC_Os01g03040	195.83836	1043.2724	1624.90637	371.509	49.11109	23.88048	280.4743	213.8597	60.0974	41.66695	272.8568	187.9056	75.3915	32.25511	249.1033
LOC_Os01g03050	126.96939	88.86527	256.64419	36.28601	34.29294	34.96344	30.94826	17.72172	22.50463	30.24221	21.4371	19.60703	29.49217	28.79988	31.97283
LOC_Os01g03060	896.9314	462.3703	2176.1662	262.8774	330.432	314.8345	235.7465	213.8324	316.0376	319.6352	197.8166	248.8939	323.592	263.4344	232.6143
LOC_Os01g03070	1130.2956	539.1676	2025.5114	128.8748	320.796	291.3519	193.9571	193.8893	328.7306	248.5605	173.0235	166.6163	345.1236	282.19	198.5968
LOC_Os01g03080	34.311565	2.968108	80.045672	1.75859	4.23682	17.23692	11.37027	1.307471	7.89124	21.53165	8.31316	2.456738	6.21185	11.05075	5.79196
LOC_Os01g03090	713.2887	454.2615	1397.5942	263.1205	202.1596	201.9757	170.8835	152.7311	144.6741	143.3112	112.4285	122.7434	152.3107	146.7629	127.6363
LOC_Os01g03100	139.61199	28.85078	182.098177	0.574835	41.23953	59.2832	11.77653	13.33529	43.52641	52.9451	9.74313	11.47075	33.9993	51.2225	10.1651
LOC_Os01g03110	296.8996	91.09521	685.3999	15.09593	164.2735	146.2775	31.23029	60.2952	69.8091	68.1262	45.4894	55.7736	77.3303	77.527	67.4317
LOC_Os01g03130	96.39446	21.928762	57.351469	2.92956	29.72993	42.80382	23.31483	18.69775	14.18807	76.2558	23.02443	24.05501	33.04648	85.4166	25.24529
LOC_Os01g03144	273.4416	287.4286	599.25251	75.0504	68.3399	70.9035	94.2475	86.2374	69.8035	85.9464	100.3624	90.2375	72.3845	80.9097	96.6479
LOC_Os01g03160	297.1131	126.9977	485.9764	22.75791	71.4116	72.9305	42.137	43.6408	70.1372	69.9919	41.9582	43.8209	75.9076	69.1186	47.9922
LOC_Os01g03180	1.259224	17.51428	228.953926	0.933253	0.742652	0.44193	3.242916	15.41801	0.27988	0.469198	4.43204	8.03732	0.447337	0	3.542909
LOC_Os01g03310	0	1123.0818	783.676795	339.547	0.856628	0	235.3304	667.097	0.465009	0	666.614	559.082	3.70831	0	217.201
LOC_Os01g03320	4.13587	651.3511	800.347274	106.414	0.870135	1.926242	78.9765	581.655	3.065883	0	372.56	363.958	2.2469	0.409617	64.7339
LOC_Os01g03330	468.753	81.76564	233.367977	229.1978	134.2376	85.0383	30.73515	10.66833	89.5089	53.1533	45.03025	5.59112	131.464	70.7474	71.9886
LOC_Os01g03340	3005.288	724.485	1710.7397	616.241	779.644	769.354	232.583	194.7484	834.432	792.709	405.979	118.3274	918.668	780.35	359.778
LOC_Os01g03360	1317.2218	165.13825	1467.657271	1.31254	367.1926	397.4512	11.84903	65.0416	716.674	631.672	181.9106	32.79512	748.226	587.148	107.6967
LOC_Os01g03390	1623.3305	1034.6461	1100.982095	133.1909	267.0334	327.7034	290.1373	395.6966	247.0338	426.0882	404.006	423.815	319.9883	357.3701	397.284
LOC_Os01g03480	58.77864	23.66589	138.59898	14.7639	7.11304	3.53559	4.58539	12.87854	7.30593	3.70588	3.5884	3.60457	0	14.48542	0
LOC_Os01g03490	183.51951	132.74579	473.244116	0.314831	64.4051	66.1503	62.9219	65.3768	102.7666	74.3895	52.4655	78.732	81.9527	68.862	59.49
LOC_Os01g03500	105.19292	44.58167	217.28808	17.58918	31.39048	33.73564	13.75461	22.11801	35.15919	29.43853	14.41201	28.19495	31.44868	27.41642	18.02961
LOC_Os01g03510	652.0141	249.9694	1069.8019	37.197	145.0207	140.8141	68.7669	83.0429	144.4367	140.8567	59.048	77.829	154.4507	141.3869	63.3392
LOC_Os01g03520	496.9635	240.4649	775.5465	59.9115	133.2388	125.2584	72.1479	81.6248	131.6627	108.3928	73.6107	70.3398	130.6572	129.2421	74.3344
LOC_Os01g03530	104.83931	12.32394	22.534828	2.873032	18.776149	19.02906	1.55967	0.816251	9.41752	14.98953	1.913221	0.565653	11.36945	17.12566	1.51666
LOC_Os01g03549	10.663907	165.8739	352.636153	158.5572	1.335986	2.034284	23.55244	36.776	1.822648	1.671764	36.2196	34.8256	3.223881	2.547833	20.79834
LOC_Os01g03570	5.91882	15.544373	363.146623	8.22883	2.646906	4.190748	7.37696	10.87577	1.458212	2.712941	10.01168	11.52349	1.140694	2.257501	8.01355
LOC_Os01g03620	411.97429	7.281688	235.579094	0	49.43441	105.1786	1.552941	3.056472	57.9635	107.3783	0.973877	2.254011	62.2235	135.6866	2.229505
LOC_Os01g03630	434.43818	1.051454	16.608311	0.381554	135.4206	442.7151	0	0.293965	22.08352	569.662	0	0.169511	12.28622	287.076	0
LOC_Os01g03640	12.975597	0	25.115841	1.280557	0.95271	15.68479	0	0	0.988894	49.35437	0	0.273222	1.492328	56.17569	0
LOC_Os01g03650	272.7104	346.4239	664.87646	163.6693	51.72743	61.5416	104.0371	100.9469	61.3292	60.7698	110.2942	98.5451	63.9677	63.5819	117.4509
LOC_Os01g03660	38.443827	84.07362	162.543225	13.03243	13.86264	7.279346	35.8691	30.67494	15.15398	10.195916	43.9513	20.32488	15.75586	7.97854	42.7011
LOC_Os01g03680	2691.6963	170.15089	434.515029	0	580.039	759.756	16.779531	272.6428	868.787	1006.828	116.6852	40.7599	907.218	1035.405	83.207161
LOC_Os01g03690	21.392824	25.2351	87.197434	14.94088	7.54379	11.59661	19.09115	16.28294	4.897497	23.3785	27.45445	28.82346	9.53311	27.03748	19.67318
LOC_Os01g03710	80.0284	25.54355	323.811344	10.96831	27.41975	23.87161	15.43984	9.52427	14.62569	16.02242	15.24916	17.81107	16.52508	23.86813	19.16705
LOC_Os01g03720	18.427242	9.348066	40.410481	5.19394	9.14307	43.7973	4.618499	2.872586	9.69648	39.54047	1.561892	3.411609	6.86026	34.26561	1.501136
LOC_Os01g03730	101.34641	159.76549	393.78509	3.04895	10.30403	93.9927	35.0939	107.4779	16.27672	211.1416	48.9459	298.147	15.55242	274.0074	69.9995
LOC_Os01g03740	3.532377061	8.318627	19.62646612	0.714441	2.403011	1.4035107	3.608062	5.61359	4.081956	4.582425	7.46206	5.945256	3.808887	3.738117	8.37174
LOC_Os01g03750	149.50161	97.51662	436.66127	13.27701	84.2388	53.0457	41.6458	37.38091	82.7336	85.107	55.5187	69.2603	75.0782	75.6138	53.8832
LOC_Os01g03760	1090.3368	354.9903	1536.0283	67.3336	273.1221	238.5729	138.524	125.2123	236.0743	230.6566	135.9849	120.9762	270.0748	245.5479	170.6908
LOC_Os01g03820	306.2367	183.4589	701.76984	29.14578	105.9309	110.7038	64.8998	109.5356	97.2186	81.6092	82.9762	148.6966	98.0052	108.2359	79.1555
LOC_Os01g03870	55.081461	47.2506	145.015447	13.70954	25.75141	23.38415	11.11971	16.94859	34.17572	25.51267	15.0206	22.27772	26.22878	18.19575	17.38246
LOC_Os01g03890	104.30467	1.281215	44.523663	0.897323	43.05533	91.2667	2.238724	0.732898	74.3443	118.8503	1.13826	1.19582	62.2441	153.9072	5.68921
LOC_Os01g03914	1383.813	192.6864	1557.2136	153.8802	354.2379	308.9808	88.1045	66.272	282.246	239.1555	69.0641	75.0315	265.2407	202.35	81.7046
LOC_Os01g03940	255.81376	330.2948	693.58343	43.8953	37.99149	25.6957	45.3328	70.8739	9.48606	12.61515	49.55958	36.8766	10.239006	13.16047	34.07661
LOC_Os01g03950	259.93446	121.11	571.575886	5.33647	43.9895	49.4422	37.7314	39.7892	67.3455	63.13	56.7235	59.2733	68.3364	67.8686	61.1467
LOC_Os01g03980	54.949972	80.7408	676.02066	49.3824	6.32785	10.14067	177.3194	29.08053	11.60585	12.82002	141.9633	42.6632	7.841076	9.00035	234.1386
LOC_Os01g04010	1329.3699	1039.1111	3602.4711	601.435	364.3039	407.7373	418.547	412.452	322.8273	344.0226	460.854	381.577	247.717	255.6955	494.578
LOC_Os01g04020	1420.5238	966.442	3744.5811	745.081	447.345	510.041	533.367	480.988	378.4802	485.643	540.22	540.324	434.161	467.027	584.504
LOC_Os01g04030	354.2128	144.04344	723.21743	28.72327	90.0036	87.7942	50.4929	52.7708	70.901	81.5096	40.3862	57.5117	79.9279	78.7693	42.889
LOC_Os01g04040	11.56991	39.98468	47.58501	0	9.08449	3.07753	18.74581	10.9604	3.63935	3.52068	22.62773	7.7841	0	0	11.53071
LOC_Os01g04050	1119.9444	1487.9236	1342.675241	30.37118	218.5443	360.1314	509.837	387.5205	329.4021	580.081	782.602	414.701	347.4013	537.09	665.992
LOC_Os01g04070	0.990523	4.126379	22.1836262	0	0.4535309	0.707986	0.429931	1.0916831	0.183782	0.5099359	0.129463	0.147201	0.0786756	0.3590874	0.5042175
LOC_Os01g04100	78.0482	55.59914	209.21425	39.02124	26.85764	31.8044	39.67331	25.15806	15.35526	32.93903	48.74901	32.76982	22.53402	22.72302	37.08642
LOC_Os01g04110	197.77941	101.01274	346.9399	41.8606	47.2427	50.7633	24.6924	27.83437	38.77403	52.4673	28.77098	33.67223	30.85416	29.37482	18.43362
LOC_Os01g04120	349.6701	22.153462	270.247911	26.185	120.5314	98.1906	9.59385	12.43708	86.9025	97.6838	7.21063	6.23191	61.7056	73.4323	9.66341
LOC_Os01g04130	67.08892	118.76777	270.12918	134.4332	26.28292	34.55482	51.306	68.6403	35.24068	30.17025	71.0682	60.0808	39.7227	21.78412	84.0877
LOC_Os01g04160	93.74502	28.24198	205.671347	0.683461	33.23933	21.3109	9.61409	11.30721	35.93774	30.29401	7.6397	12.96302	34.96726	32.27228	8.95732
LOC_Os01g04170	66.03948	25.06333	68.421233	0	15.00695	20.58004	17.44851	14.67264	29.86979	24.01933	8.05566	17.29995	32.06712	27.80736	9.16406
LOC_Os01g04190	1024.0296	367.0642	1716.3857	75.0694	267.2581	287.3407	119.3019	120.0477	286.5614	310.3508	122.2654	133.7139	263.7392	301.0996	135.4474
LOC_Os01g04200	243.3243	150.6292	623.2104	9.04869	57.9614	62.9275	51.9223	68.5243	61.6701	58.4985	59.5307	59.7672	42.24662	50.4851	39.5174
LOC_Os01g04210	9.839009	3.101735	11.197908	1.35793	1.927946	2.967165	0.662761	0.243279	1.351369	1.377873	2.56096	1.765848	2.256757	2.114093	0.329471
LOC_Os01g04230	45.921477	52.32698	152.976843	0	9.11093	12.72278	26.35688	26.10789	11.61768	11.48696	16.14336	18.53455	14.5154	9.94179	17.48213
LOC_Os01g04250	14.235221	4.687842	20.90885	0.251333	3.212835	4.319652	2.110718	1.590227	2.935967	4.379275	2.231676	2.532538	0.2189011	0	0.240955
LOC_Os01g04260	715.8718	290.3327	903.1757	26.82783	161.6639	167.9541	103.4048	92.7625	213.0445	220.5895	96.3098	143.0948	180.796	203.4678	112.4614
LOC_Os01g04280	280.6597	76.66619	174.914085	7.17245	96.7587	86.2608	29.97626	34.98418	70.4403	133.957	36.25651	86.6153	118.2932	163.0975	39.8086
LOC_Os01g04300	466.1694	90.21528	355.689176	3.150284	67.5413	94.2899	24.23188	20.9543	68.5889	78.6173	23.78367	16.86581	56.9742	87.1017	28.75861
LOC_Os01g04324	12.909207	11.188374	25.350886	14.50059	8.80845	5.059868	5.7145	4.82664	4.234954	2.186867	3.403495	3.241131	4.260158	2.116503	3.276761
LOC_Os01g04330	153.90299	328.3309	475.24785	11.17516	33.30028	54.31399	250.6186	243.4577	44.05228	162.4023	334.139	493.622	125.2522	207.7605	286.2751
LOC_Os01g04350	328.30409	1503.03	3598.3137	835.515	86.0101	142.1127	418.283	494.53	86.9391	180.9458	303.0018	361.068	66.6959	136.0812	330.7783
LOC_Os01g04360	3.485177	0.661822	60.661395	0	0.594175	0	0	0.484889	1.237635	0.60974	0	2.483578	1.760906	0	0.58139
LOC_Os01g04370	4.175717	4.954404	871.610189	7.87906	0.537202	1.03308	2.511499	2.157693	0	0	0	0.481213	0.540395	0	0
LOC_Os01g04380	6.649079	24.35076	273.003225	4.88026	0.526921	0.477171	4.905516	7.60328	0	0	0.511681	0	0	0	0.518385
LOC_Os01g04390	46.137298	29.37619	157.052446	5.44192	7.92304	9.36688	8.058243	10.3982	8.50573	10.83973	7.40828	11.20667	4.14141	6.04438	4.531981
LOC_Os01g04409	348.3202	108.23938	325.26931	34.80387	99.589	84.4039	103.6632	38.4665	89.1373	89.9587	124.8	84.0155	103.592	102.4059	115.7858
LOC_Os01g04430	58.478752	4.950435	59.166808	6.47025	15.20783	15.3651	5.314581	5.81134	0.814717	0.457721	0	0.313124	1.220699	1.550223	0
LOC_Os01g04440	20.285256	1.226605	34.669169	2.608958	3.649187	3.067323	3.700674	0.177287	2.396296	2.713335	3.765361	1.071741	3.093665	3.55291	5.43803
LOC_Os01g04450	117.89682	26.95741	138.139974	7.08268	62.246	55.7977	8.76401	17.9385	43.6646	45.1086	18.40389	18.71428	44.37693	32.39672	16.20099
LOC_Os01g04460	11.836975	10.990955	26.790647	1.851571	3.78633	4.603025	4.8023	7.56271	8.38007	9.18604	5.45084	10.25497	7.1489	7.09338	5.798607
LOC_Os01g04480	11.550598	4.604204	25.274865	0.411362	3.588473	2.202957	2.469053	2.372854	1.846057	3.119968	3.686738	3.809933	2.864147	3.325507	2.700139
LOC_Os01g04490	15.963587	16.50627	53.398804	4.912807	5.91552	5.949731	6.88345	5.5339	4.943008	4.521425	3.721591	6.32962	4.415631	3.180699	4.53741
LOC_Os01g04500	38.65151	26.34564	155.87372	9.5881	5.717411	14.68455	12.68753	19.23888	6.410256	21.31796	6.092989	14.67676	10.95546	8.456957	8.26158
LOC_Os01g04520	0.273868	0.342099	19.628511	0	0.201015	0	0.366255	0.149688	0.180179	0.381605	3.531162	7.7899	0.384476	0.582775	3.651045
LOC_Os01g04540	0.470289	14.923668	13.7517571	25.0093	1.261749	0.161074	36.18959	7.68899	0	0.362176	0.627147	0	0.800571	0.154272	1.368337
LOC_Os01g04550	3.044496	37.57274	36.470849	95.2558	3.139332	3.808715	102.8315	20.72399	1.262451	0.20873	3.93158	1.235519	2.080919	0.60713	4.363015
LOC_Os01g04570	25.652118	7.925407	26.370174	5.722192	10.5691	6.0616	4.381052	2.443567	5.56861	6.47111	10.55397	3.051435	15.94733	12.37983	10.46028
LOC_Os01g04580	75.61701	9.879622	70.702942	5.27348	24.20412	40.18173	5.5412	15.54661	9.75715	35.7169	3.023604	17.04779	13.11512	37.87207	6.8573
LOC_Os01g04590	81.65927	72.52917	133.804491	0.996861	39.7068	16.69895	21.02719	23.0884	23.52862	46.20286	25.34992	29.35109	14.91856	60.40558	35.8277
LOC_Os01g04600	31.931357	14.799931	91.823551	3.62585	9.51001	10.86225	4.586877	6.39132	19.55222	18.37683	6.286419	12.37781	19.62272	15.84593	5.49515
LOC_Os01g04620	232.76756	12.5168	355.119081	0	142.3884	95.8527	10.9899	5.98004	266.2589	247.8619	13.4462	16.85099	312.5788	339.7452	9.61268
LOC_Os01g04630	1289.5299	719.1588	1147.977	437.161	287.6931	388.838	190.3131	316.3535	256.9234	357.4809	192.4406	259.9665	206.6812	312.6775	175.1743
LOC_Os01g04640	122.39335	124.01364	166.392734	1.02768	22.96781	35.22025	45.3805	47.316	58.9293	62.2805	61.9101	99.1729	39.05684	41.60996	57.583
LOC_Os01g04650	1271.6428	237.0266	1292.4927	203.2101	271.2741	310.8986	97.0057	128.9606	272.3972	274.9219	109.7581	129.7981	260.0501	268.6668	124.2562
LOC_Os01g04660	11.747466	0.417715	185.932522	0	4.502417	2.245853	0	0.416756	4.274858	2.526065	0	0	3.981251	2.088466	0
