	DRS000419	DRS000420	DRS000668	DRS001349	DRS002153	DRS002154	DRS002155	DRS002156	DRS002157	DRS002158	DRS002159	DRS002160	DRS002161	DRS002162	DRS002163
LOC_Os01g08680	27.78630965	46.35705782	50.95345242	21.98586931	40.14336834	34.28335439	34.86327479	42.86751422	38.06548496	37.41063415	37.66300734	45.00805077	41.86051893	42.09233454	52.50705404
LOC_Os01g08690	34.35120698	33.79579054	63.15080397	34.81095974	37.65385712	32.7250201	59.63454898	40.16415747	45.41145574	39.56893997	63.09776554	44.15884226	43.04805139	35.39582677	61.12149259
LOC_Os01g08700	2092.217513	860.4468086	2216.967009	1790.016193	3226.717723	4085.640843	1649.124643	3201.160589	3095.658869	4305.820104	2173.204436	3795.537414	3061.458661	4221.032063	2046.134262
LOC_Os01g08710	8.702305769	18.84190092	34.37882552	12.82509043	18.98252301	16.51834348	17.43163739	22.39924166	29.71779089	17.62616417	9.782599309	14.86114884	29.98519441	14.03077818	14.76760895
LOC_Os01g08750	540.0009738	747.6944809	792.3852046	492.8499037	652.5631272	582.193691	795.8918652	765.049961	703.2097484	513.6767843	969.4555915	681.0652211	712.8163543	576.2185493	804.8346877
LOC_Os01g08760	71.29783849	53.83400263	93.89009718	21.98586931	83.08743679	93.18839058	57.34091248	54.06713505	78.13441649	78.7781623	46.95647668	66.66286765	81.64285608	86.09795701	57.01937899
LOC_Os01g08770	90.68718644	87.92887095	126.8918024	60.4611406	86.82170361	78.54004824	85.32327777	80.32831493	73.79361558	87.41138557	61.14124568	82.37322499	97.97142729	87.69236362	61.12149259
LOC_Os01g08780	27.63363762	31.4031682	23.60777718	10.99293465	27.07343446	34.59502125	25.23000149	30.1231181	29.38388313	39.56893997	59.18472582	24.62704665	23.15688281	25.51050578	27.07394974
LOC_Os01g08810	33.74051886	23.92622339	31.62458485	9.160778879	18.67133411	52.0483653	11.9269098	20.46827256	16.69538814	66.90748031	13.20650907	21.65481688	13.06285697	44.32450379	14.76760895
LOC_Os01g08814	59.69476414	44.86166885	63.44590118	23.81802509	45.74476857	62.64503848	33.48709289	47.11564626	56.09650415	83.45449157	32.77170768	56.04776134	65.90805109	65.05178974	30.35564062
LOC_Os01g08820	12.97712264	8.673255979	15.00077509	5.496467327	20.53846752	11.84334061	9.633273297	12.3582023	13.35631051	11.15124672	4.891299654	14.43654459	16.62545433	8.609795701	5.332747676
LOC_Os01g08830	320.7639372	196.1950318	343.0013293	388.4170245	401.7448723	408.9069178	234.4096502	322.0856474	419.7220578	385.9770235	258.7497517	357.5167806	401.6828519	324.9400674	245.3063931
LOC_Os01g08850	55.87796336	43.66535768	76.67609298	29.31449241	46.36714637	62.95670534	40.82672969	50.20519683	51.08788771	62.23115104	34.23909758	55.62315708	63.8298693	62.18185784	35.68838829
LOC_Os01g08860	74.50395115	44.26351327	191.7640068	84.27916569	37.65385712	59.21670304	14.67927359	49.43280919	24.37526668	62.59086868	18.58693869	57.32157409	30.57896064	49.42660495	21.3309907
LOC_Os01g08870	11.75574639	9.869567148	31.42785338	34.81095974	21.16084533	14.33667547	15.59672819	25.10259842	15.69366485	4.676329269	13.69563903	14.43654459	17.51610367	10.52308363	15.58803167
LOC_Os01g08880	36.03059932	44.26351327	92.02114815	139.243839	64.10491378	51.42503159	54.12982138	73.76301996	58.09995073	37.77035179	48.91299654	62.41682512	70.6581809	39.22240264	43.89261548
LOC_Os01g08890	93.12993893	260.4967571	144.1549894	219.8586931	147.1923506	111.2650683	335.7883835	262.9979926	242.4170358	189.2114766	476.4125863	291.2785172	276.9919444	197.7064198	467.2307387
LOC_Os01g08930	79.38945614	194.9987206	223.0443115	251.0053413	90.24478153	89.44838828	207.8034668	207.3860823	102.5096832	72.66296249	223.5323942	187.6750796	107.4716869	68.24060296	208.3873707
LOC_Os01g08950	8.549633738	5.682478055	5.213384128	29.31449241	5.601400233	10.59667318	3.211091099	7.723876436	8.681601833	14.38870544	6.847819516	6.369063788	10.68779207	11.16084628	8.614438553
LOC_Os01g08960	102.2902608	46.9552134	82.18457432	58.62898483	88.37764812	97.24005973	46.79018458	47.11564626	103.8453142	96.04460883	47.44560665	50.52790605	88.76805079	100.1287352	44.7130382
LOC_Os01g08970	548.2452635	567.6496499	614.4415841	1002.189209	746.8533644	731.482116	715.1558605	690.5145534	775.667733	739.5794598	683.8036917	721.8272293	768.9272627	691.653588	689.5652956
LOC_Os01g09000	612.3675165	427.9803209	762.2361058	410.4028938	685.5491508	649.2020654	489.9207562	563.8429798	519.8943867	487.4173969	386.4126727	428.0010866	488.669604	470.031069	358.114517
LOC_Os01g09010	708.550896	637.6338533	467.0405253	485.5212806	589.3917801	690.3420907	722.03677	536.8094123	500.8616442	760.4430827	628.0428756	616.5253747	584.8597326	832.5991324	720.7413589
LOC_Os01g09020	186.717894	233.5797558	274.1453126	309.6343261	307.7658239	281.4351729	254.1349241	244.4606892	182.6475462	166.1895479	118.8585816	147.7622799	235.4283086	151.7875094	130.8574237
LOC_Os01g09030	70.53447834	43.96443548	177.5993404	45.8038944	90.24478153	83.21505112	68.35036768	74.92160143	40.73674706	174.4630535	32.77170768	30.99611044	38.00103846	76.85039866	41.84155869
LOC_Os01g09080	303.6646697	2.392622339	60.19983182	12.82509043	341.6854142	343.1452108	5.504727598	5.792907327	280.148613	319.4292608	6.847819516	6.369063788	300.1488272	294.6463418	19.2799339
LOC_Os01g09100	12.97712264	3.588933508	6.295407249	36.64311552	14.00350058	60.46337047	7.339636797	6.951488792	20.70228129	70.50465667	20.05432858	23.35323389	26.12571394	78.44480528	14.35739759
LOC_Os01g09120	126.8704578	132.1923842	183.6980162	269.326899	201.0280306	211.6217967	211.9320125	195.8002677	239.7457737	295.6878969	328.6953368	322.6992319	270.1636328	257.0183457	292.4806994
LOC_Os01g09200	910.9940092	462.374267	619.7041511	305.9700146	937.6121613	743.6371235	443.1305716	431.7646928	739.2717868	717.9964016	417.2278605	427.1518781	764.7708991	744.5878875	429.4912936
LOC_Os01g09220	29.16035793	138.1739401	57.54395689	1.832155776	30.80770128	143.3667547	102.7549152	760.8018289	30.38560641	237.7733575	290.5431995	802.9266416	251.1631136	305.1694254	193.6197618
LOC_Os01g09230	3.969472807	3.888011301	38.26427219	5.496467327	3.42307792	6.233337162	1.834909199	2.317162931	5.008616442	5.755482177	1.956519862	5.519855283	6.828311599	5.102101156	5.742959035
LOC_Os01g09246	1016.948399	654.0831319	837.4367127	762.1768027	1326.909477	1216.435747	710.5685875	652.6675588	1259.166174	1064.764203	779.6731649	604.2118514	1190.2044	1071.441243	710.0758636
LOC_Os01g09252	120.9162486	136.0803955	169.2382527	86.11132146	175.5105406	147.7300907	133.030917	150.6155905	159.2740029	147.8439484	135.4890004	171.1155138	171.0046731	148.2798149	129.6267897
LOC_Os01g09260	26.71760543	1.196311169	15.04995796	1.832155776	25.20630105	20.88167949	0.4587273	0.386193822	20.03446577	17.9858818	0.978259931	6.369063788	22.8599997	17.2195914	0.820422719
LOC_Os01g09270	2.595424528	1.196311169	2.85260641	1.832155776	2.178322313	4.051669155	1.3761819	1.930969109	8.013786307	6.115199813	2.934779793	5.095251031	4.453246695	7.334270412	6.153170395
LOC_Os01g09280	60.0001082	73.87221471	109.4318838	199.7049796	85.88813691	114.3817369	60.55200358	103.1137504	73.12580005	84.89336212	69.45645509	136.2979651	63.8298693	90.88117684	84.09332873
LOC_Os01g09300	215.8782519	766.8354596	291.9495112	207.0336027	166.4860625	172.0401057	462.8558455	256.4326977	184.6509928	184.8948649	394.7278821	221.2188156	198.3179195	207.9106221	437.2853094
LOC_Os01g09305	21.22141231	80.75100394	53.41259588	80.61485414	30.18532348	28.05001723	69.72654958	78.39734583	40.06893154	28.77741089	109.0759823	67.93668041	38.59480469	30.93148826	86.96480825
LOC_Os01g09310	27.48096559	110.3597054	84.59453491	150.2367736	51.0349799	39.89335784	135.7832808	127.0577674	57.4321352	39.20922233	160.4346287	104.0280419	59.07973949	39.54128396	144.3943986
LOC_Os01g09320	1052.826326	1436.769715	1071.006158	1016.846456	1092.273045	1019.462293	1598.205913	1082.887476	1138.625471	1109.728907	1709.020099	1072.974946	1129.640245	1172.845503	1426.304898
LOC_Os01g09370	82.59556879	118.7338836	231.2578507	73.28623103	126.3426941	51.42503159	161.0132822	140.1883573	90.48900372	6.834635086	112.4998921	57.74617835	107.4716869	9.566439668	125.5246761
LOC_Os01g09384	4.580160931	15.5520452	43.1825591	10.99293465	9.646855957	4.675002872	18.34909199	16.60633434	19.36665024	0.719435272	55.27168609	31.84531894	12.17220763	2.551050578	20.51056798
LOC_Os01g09410	15.87789123	33.49671274	87.39795845	82.44700991	22.09441203	2.181668007	42.20291159	32.82647485	34.72640733	0.719435272	79.2390544	40.76200824	17.81298678	0	51.27641996
LOC_Os01g09420	131.6032908	138.1739401	242.5699106	421.3958284	140.0350058	86.3317197	153.2149181	159.4980484	130.2240275	20.14418762	141.84769	116.7661695	152.8948032	38.58463999	165.3151779
LOC_Os01g09430	86.71771363	109.1633942	194.8133446	520.3322403	72.19582523	106.9017323	103.6723698	183.8282592	96.83325121	85.25307975	140.86943	186.8258711	75.4083107	73.66158544	123.0634079
LOC_Os01g09450	34.04586292	127.1080618	91.7752338	14.65724621	53.83568002	53.91836645	155.0498273	78.78353965	123.5458722	121.584561	208.3693653	132.901131	66.79870043	85.77907569	129.2165783
LOC_Os01g09460	55.87796336	5.682478055	80.56153964	1.832155776	38.58742383	43.32169328	3.669818399	10.81342701	49.41834889	58.99369232	4.402169689	11.88891907	47.50129808	53.57206214	4.102113597
LOC_Os01g09470	23.20614872	7.177867017	13.52528901	0	13.06993388	12.15500747	1.834909199	10.81342701	20.36837353	20.14418762	4.402169689	15.28575309	18.40675301	17.85735405	4.512324956
LOC_Os01g09500	9.160321862	3.588933508	9.836573827	1.832155776	14.62587839	9.97333946	5.963454898	5.020519683	7.679878544	7.554070358	5.869559585	4.670646778	10.68779207	3.826575867	3.281690877
LOC_Os01g09510	699.6959182	456.0936334	460.5483866	229.019472	538.6679891	519.5486525	365.1469307	331.7404929	554.2868862	583.4620057	305.2170984	372.8025337	567.6405121	599.1780045	288.7887972
LOC_Os01g09540	19.08400388	309.2464373	235.9794061	38.47527129	12.13636717	16.51834348	273.860198	583.1526709	26.0448055	55.39651596	356.0866148	633.9341491	18.40675301	20.72728595	219.0528661
LOC_Os01g09550	67.78638178	163.5955524	138.8432396	56.79682905	77.17484766	112.8234026	122.9389164	170.3114754	74.79533887	160.7937833	115.9238018	148.6114884	80.75220674	117.6672079	125.1144647
LOC_Os01g09560	1079.391259	651.9895874	676.1660849	227.1873162	972.7765072	963.3622584	604.1438539	575.0426007	1009.737075	1025.55498	605.5428972	631.8111278	1034.340766	1128.520999	616.9578849
LOC_Os01g09570	1489.010319	567.6496499	569.3408931	621.100808	402.3672501	552.5853394	437.625844	514.4101706	326.2278843	403.9629053	498.4234348	556.6561751	298.3675286	298.1540363	376.9842395
LOC_Os01g09580	75.11463927	52.03953587	55.47827638	1.832155776	107.3601711	77.60504767	48.16636648	58.31526709	126.8849499	110.0735966	42.06517703	64.11524213	146.6602578	114.4783947	40.20071325
LOC_Os01g09590	88.09176191	34.69302391	72.15126902	119.0901254	65.34966939	79.16338196	35.32200209	45.95706479	88.15164938	70.50465667	20.05432858	28.02388067	84.61168721	75.57487338	35.27817693
LOC_Os01g09620	155.4201276	173.4651196	666.4278768	465.3675671	266.6888889	332.2368707	284.8696532	324.4028103	509.8771538	503.6046905	268.0432211	358.3659892	410.2924622	422.8366333	359.7553624
LOC_Os01g09640	86.41236957	178.8485198	103.8250367	174.0547987	168.3531959	168.3001034	151.8387362	239.0539757	174.6337599	186.6934531	141.84769	190.2227051	182.5831145	154.0196787	160.3926416
LOC_Os01g09660	7.786273583	6.878789224	8.754550706	9.160778879	12.44755607	12.46667432	9.174545997	7.723876436	24.70917445	26.25938743	10.27172927	14.86114884	27.61012951	19.45176066	11.48591807
LOC_Os01g09665	11.75574639	7.776022601	31.82131633	1.832155776	12.13636717	5.298336588	3.211091099	3.861938218	4.006893154	0.719435272	1.467389896	0	4.453246695	1.275525289	3.281690877
LOC_Os01g09670	114.6566953	91.51780446	127.2360824	18.32155776	84.0210035	111.5767352	45.87272998	97.70703692	67.11546032	109.713879	54.78255613	74.73034845	78.37714183	97.25880329	62.35212667
LOC_Os01g09700	95.26734737	7.476944809	10.57431686	283.9841453	95.22380396	15.27167605	92.20418727	1.158581465	50.42007218	23.38164635	62.60863558	2.123021263	99.75272597	33.80142016	263.7659043
